dataset,sample_id,prompt_id,model,prediction,ground_truth,correct,latency_seconds,generated_tokens,raw_response
pubmedqa,206,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.2941372630011756,2,maybe
pubmedqa,207,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2633109030139167,2,yes
pubmedqa,208,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.25727063600788824,2,no
pubmedqa,209,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.26473395398352295,2,yes
pubmedqa,210,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,no,False,0.29645337897818536,2,yes
pubmedqa,211,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.23207273002481088,2,yes
pubmedqa,212,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.25661379599478096,2,yes
pubmedqa,213,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.2653456499974709,2,no
pubmedqa,214,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.2820930070010945,2,maybe
pubmedqa,215,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.21211529601714574,2,no
pubmedqa,216,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.33318017501733266,2,yes
pubmedqa,217,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.30753466399619356,2,no
pubmedqa,218,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2562393280095421,2,yes
pubmedqa,219,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2445176359906327,2,yes
pubmedqa,220,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.29990487699978985,2,no
pubmedqa,221,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.23048542797914706,2,no
pubmedqa,222,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,maybe,False,0.26595701402402483,2,no
pubmedqa,223,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.30137092000222765,2,no
pubmedqa,224,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,maybe,False,0.26148194799316116,2,no
pubmedqa,225,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.260651197982952,2,yes
pubmedqa,226,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,no,False,0.233216653985437,2,yes
pubmedqa,227,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.3025325479975436,2,no
pubmedqa,228,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.2921464339888189,2,yes
pubmedqa,229,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.28941419601324014,2,no
pubmedqa,230,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.24101765200612135,2,yes
pubmedqa,231,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.36037783199572004,2,yes
pubmedqa,232,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.3032011169998441,2,no
pubmedqa,233,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.3150343789893668,2,no
pubmedqa,234,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.26530890399590135,2,yes
pubmedqa,235,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,maybe,False,0.30112003898830153,2,no
pubmedqa,236,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.27251625998178497,2,no
pubmedqa,237,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.3233694340160582,2,maybe
pubmedqa,238,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,maybe,False,0.2360770030063577,2,no
pubmedqa,239,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2376041190000251,2,yes
pubmedqa,240,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2602754239924252,2,yes
pubmedqa,241,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.22979240599670447,2,yes
pubmedqa,242,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.25453716501942836,2,yes
pubmedqa,243,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.29485557400039397,2,yes
pubmedqa,244,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.3003587370039895,2,yes
pubmedqa,245,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.23428898298880085,2,no
pubmedqa,246,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.22635314302169718,2,yes
pubmedqa,247,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.22529261201270856,2,yes
pubmedqa,248,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2115713249950204,2,yes
pubmedqa,249,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2585946189938113,2,no
pubmedqa,250,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.28380984198884107,2,yes
pubmedqa,251,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.30660081398673356,2,yes
pubmedqa,252,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.23106207401724532,2,no
pubmedqa,253,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,no,False,0.30016365699702874,2,maybe
pubmedqa,254,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.25141680098022334,2,no
pubmedqa,255,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.29333644500002265,2,yes
pubmedqa,256,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.28464538999833167,2,yes
pubmedqa,257,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.25015764599083923,2,no
pubmedqa,258,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.3413826239993796,2,no
pubmedqa,259,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.29334063100395724,2,no
pubmedqa,260,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.3404643080139067,2,yes
pubmedqa,261,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.31110169398016296,2,yes
pubmedqa,262,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,no,False,0.2515582740015816,2,maybe
pubmedqa,263,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2353783109865617,2,no
pubmedqa,264,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.19397049699909985,2,no
pubmedqa,265,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.26940319399000145,2,yes
pubmedqa,266,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.21796676600934006,2,no
pubmedqa,267,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.2789913850137964,2,yes
pubmedqa,268,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2419326240196824,2,no
pubmedqa,269,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.25050253001973033,2,yes
pubmedqa,270,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.3135573689942248,2,yes
pubmedqa,271,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.31204249698203057,2,yes
pubmedqa,272,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2676425020035822,2,no
pubmedqa,273,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.24202378498739563,2,yes
pubmedqa,274,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.25975036798627116,2,no
pubmedqa,275,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2336269439838361,2,yes
pubmedqa,276,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.26260486998944543,2,maybe
pubmedqa,277,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.29487926900037564,2,yes
pubmedqa,278,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2639450040005613,2,yes
pubmedqa,279,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.27144107801723294,2,no
pubmedqa,280,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.2713381619832944,2,maybe
pubmedqa,281,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.2539427340088878,2,yes
pubmedqa,282,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2641784359875601,2,yes
pubmedqa,283,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2736442140012514,2,yes
pubmedqa,284,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.25967008699080907,2,maybe
pubmedqa,285,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.2641309720056597,2,yes
pubmedqa,286,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,no,False,0.27150456301751547,2,yes
pubmedqa,287,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.288893693999853,2,yes
pubmedqa,288,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.2738658410089556,2,no
pubmedqa,289,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.26321829299558885,2,no
pubmedqa,290,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.2733792349754367,2,no
pubmedqa,291,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,maybe,True,0.2733098320022691,2,maybe
pubmedqa,292,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2725540050014388,2,no
pubmedqa,293,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,maybe,True,0.26977036299649626,2,maybe
pubmedqa,294,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.37292848402285017,2,maybe
pubmedqa,295,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2534464880009182,2,yes
pubmedqa,296,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.22751440800493583,2,yes
pubmedqa,297,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,no,False,0.25068337901029736,2,yes
pubmedqa,298,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.349646044021938,2,yes
pubmedqa,299,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.34269744000630453,2,yes
pubmedqa,300,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.28703060300904326,2,yes
pubmedqa,301,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.23022541499813087,2,no
pubmedqa,302,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2871293060015887,2,no
pubmedqa,303,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.24281599398818798,2,yes
pubmedqa,304,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.3194200329890009,2,yes
pubmedqa,305,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2526598240074236,2,yes
pubmedqa,306,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.23016587097663432,2,yes
pubmedqa,307,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.21553251598379575,2,yes
pubmedqa,308,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.24159741500625387,2,no
pubmedqa,309,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,maybe,False,0.207054810016416,2,no
pubmedqa,310,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.30656243601697497,2,maybe
pubmedqa,311,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,no,False,0.2289241039834451,2,maybe
pubmedqa,312,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.2466145609796513,2,no
pubmedqa,313,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.304677239008015,2,yes
pubmedqa,314,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2594117370026652,2,yes
pubmedqa,315,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,no,False,0.30806549900444224,2,maybe
pubmedqa,316,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.26657376397633925,2,yes
pubmedqa,317,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,no,False,0.2880013429967221,2,yes
pubmedqa,318,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.20670675599831156,2,yes
pubmedqa,319,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.35551279701758176,2,yes
pubmedqa,320,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2298977040045429,2,no
pubmedqa,321,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.21067850300460123,2,no
pubmedqa,322,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,maybe,False,0.25509743101429194,2,no
pubmedqa,323,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.231117680988973,2,yes
pubmedqa,324,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.22943858199869283,2,no
pubmedqa,325,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2709582550160121,2,yes
pubmedqa,326,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.272772401018301,2,yes
pubmedqa,327,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.2535354269784875,2,yes
pubmedqa,328,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,no,False,0.27289715901133604,2,maybe
pubmedqa,329,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.21111261201440357,2,maybe
pubmedqa,330,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2520200540020596,2,yes
pubmedqa,331,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2702787530142814,2,yes
pubmedqa,332,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.1894842789915856,2,yes
pubmedqa,333,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,no,False,0.2523098159872461,2,maybe
pubmedqa,334,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,no,False,0.2555962380138226,2,yes
pubmedqa,335,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2320261120039504,2,no
pubmedqa,336,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.27332502300851047,2,yes
pubmedqa,337,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2724610080185812,2,yes
pubmedqa,338,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2969156430044677,2,yes
pubmedqa,339,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.27137285500066355,2,yes
pubmedqa,340,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.23012650400050916,2,yes
pubmedqa,341,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.20844914999906905,2,no
pubmedqa,342,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2733083670027554,2,no
pubmedqa,343,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,maybe,False,0.25479386202641763,2,no
pubmedqa,344,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.25378603700664826,2,no
pubmedqa,345,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.2523880769731477,2,yes
pubmedqa,346,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,no,False,0.275128623994533,2,yes
pubmedqa,347,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.27299312502145767,2,yes
pubmedqa,348,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2606070739857387,2,yes
pubmedqa,349,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2279225599777419,2,yes
pubmedqa,350,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.21182270400458947,2,no
pubmedqa,351,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.2553949239954818,2,no
pubmedqa,352,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,maybe,False,0.2924426290264819,2,no
pubmedqa,353,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2585491039790213,2,yes
pubmedqa,354,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.23054934802348725,2,yes
pubmedqa,355,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,maybe,True,0.20873091000248678,2,maybe
pubmedqa,356,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.273102862003725,2,no
pubmedqa,357,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.318862195010297,2,no
pubmedqa,358,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.19713620300171897,2,no
pubmedqa,359,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.22962073699454777,2,no
pubmedqa,360,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2277044240036048,2,yes
pubmedqa,361,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.27679700701264665,2,no
pubmedqa,362,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.22814187398762442,2,maybe
pubmedqa,363,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.21212257799925283,2,no
pubmedqa,364,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.22970319699379615,2,no
pubmedqa,365,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,no,False,0.22957504299120046,2,maybe
pubmedqa,366,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.33601126601570286,2,yes
pubmedqa,367,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2581035140028689,2,yes
pubmedqa,368,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.22911726500024088,2,no
pubmedqa,369,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.2785940410103649,2,yes
pubmedqa,370,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2533774889889173,2,yes
pubmedqa,371,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2299352039990481,2,yes
pubmedqa,372,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.25075103098060936,2,no
pubmedqa,373,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,no,False,0.2761784879839979,2,maybe
pubmedqa,374,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.20996569900307804,2,no
pubmedqa,375,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.25357588098268025,2,maybe
pubmedqa,376,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2523883280227892,2,yes
pubmedqa,377,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.25226854599895887,2,yes
pubmedqa,378,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.21457354101585224,2,yes
pubmedqa,379,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2522592470049858,2,no
pubmedqa,380,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.25308798998594284,2,no
pubmedqa,381,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2877178999769967,2,yes
pubmedqa,382,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2521446390019264,2,no
pubmedqa,383,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2757797140220646,2,yes
pubmedqa,384,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.2520109170000069,2,yes
pubmedqa,385,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,maybe,False,0.2737626089947298,2,no
pubmedqa,386,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.35978086999966763,2,no
pubmedqa,387,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.31142080199788325,2,yes
pubmedqa,388,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.23307310001109727,2,yes
pubmedqa,389,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.16617020798730664,2,yes
pubmedqa,390,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2350719649984967,2,no
pubmedqa,391,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2741853650077246,2,no
pubmedqa,392,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2346027749881614,2,no
pubmedqa,393,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,yes,False,0.2937721739872359,2,no
pubmedqa,394,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2899539770151023,2,no
pubmedqa,395,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.22768800699850544,2,yes
pubmedqa,396,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2548849550075829,2,yes
pubmedqa,397,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.19100116100162268,2,yes
pubmedqa,398,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2725482420064509,2,no
pubmedqa,399,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2739231430168729,2,yes
pubmedqa,400,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2755570280132815,2,no
pubmedqa,401,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.25902841601055115,2,yes
pubmedqa,402,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.3147528209956363,2,yes
pubmedqa,403,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.28996327801723965,2,yes
pubmedqa,404,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.22788967500673607,2,no
pubmedqa,405,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.3352862950123381,2,yes
pubmedqa,406,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.27156350601580925,2,no
pubmedqa,407,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,maybe,False,0.31497836401103996,2,yes
pubmedqa,408,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.2093346460023895,2,yes
pubmedqa,409,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.2517301000189036,2,maybe
pubmedqa,410,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,yes,yes,True,0.253360775008332,2,yes
pubmedqa,411,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,maybe,yes,False,0.22769428498577327,2,maybe
pubmedqa,412,c6f01b71-fe30-41d3-8680-5d08d0b7dd15,qwen3-8b,no,no,True,0.2315258239977993,2,no
